English,Word Type,Telugu Script,Transliteration
seal,noun,Ȁర్,mōr
search,noun,ఢూంĬేర్,ḍhūṇḍēr
second,unknown,İీȀ,dīmō
secret,verb,ఖేİొ,khēdo
secretion,noun,చూȂ,cūyō
secretly,verb,ఖేİొ,khēdo
secure,adjective,జతన్,jatan
seductive,unknown,look ఆĬిఆంకిǳ İేకోర్,āḍiāṅkiti dēkrō
seed,unknown,İాణా,dāṇā
seed,unknown,of Bishop’s weed అజోమ్,ajmō
seeing,verb,İెకోర్,dekrō
select,adjective,కిİెజకొ,kidejako
sell,verb,ĺేచ్,vēc
send,verb,కేĶెల్,kēmel
separate,verb,Ĳాȅ,nāḷi
separating,noun,ఆǽల్,āmli
serially,verb,ĸేతుĸేతు,rēturētu
sesamum,noun,తȃల్,talli
set,verb,డూబోగ్,ḍūbgō
set,verb,సĸికర్,sarikar
settle,verb,Ĵేడ్,phēḍ
seventeen,numeral,సతర్ఁ,satram ̐
seventy,numeral,సతత్ర్,sattar
several,adjective,కĮార్ķకో,katrāyikō
shadow,noun,ĩాంĬి,chāṇḍi
share,noun,ȏఁȎొ,hām̐so
share,noun,ȏఁȎొ   /hām̐so/ ȏంȎో,hānsō
sharp,noun,ıార్,dhār
sharp,noun,ఫూంగ్,phūṅg
sharpening,verb,అĹా,aḷā
shaving,unknown,cream Ĭావ్Ĭిపĸేర్ Ƿాయ్సడ్,ḍvāḍiparēr pyāsaḍ
sheep,noun,Ħోĸిల్,gōrli
shine,verb,ఝాంక్,jhāṅk
short,adjective,Ƿోటియా,pōṭiyā
shortness,adjective,Ƿొటాయ్,poṭyā
should,verb,ĸేణో,rēṇō
shoulder,noun,కాంİో,kāndō
shoulder,noun,కాంİో  /kāndō/  Ȏాంİేర్,sāndēr
shoulder,unknown,bone Ȏాంİేర్ హడక,sāndēr haḍaka
shout,noun,తుకాĸి,tukāri
shouting,verb,ĸాǽర్,rāmri
show,noun,టేĹో,ṭēḷō
show,verb,చూమ్,cūm
shred,noun,టొకాడ్,ṭokḍā
shrew,noun,చుంĬెలుక,cuṇḍeluka
shut,unknown,the door గĬి ఘాల్,gaḍi ghāl
shy,verb,లాజ్,lāj
sicken,verb,ǹమాĸి,bimāri
side,noun,Ǵ,tī
side,noun,Ǵ  /tī/ Ƿాకీత్,pāktī
sieve,noun,ĩాణిణ్,chāṇṇi
sight,noun,నంజర్,nan̄jar
sign,noun,మȎొక్,masko
sikāyar/;,verb,ȋకష్ణ్,śikṣaṇ
silence,noun,గచచ్ప్,gaccap
silently,verb,బొలెǵǯ,boleniju
silver,noun,రూǷో,rūpō
similar,adjective,ఓరన్ķ,ōrnayi
simple,verb,ȎాదĽీద,sādasīda
sing,verb,బోల్,bōl
sink,verb,డుబాడ్,ḍubāḍ
sink,verb,డుబాడ్  /ḍubāḍ/  డూబోర్,ḍūbrō
sister,unknown,in law Ȏాȅ,sāḷi
sit,verb,బాయ్స్,byās
sitting,noun,బాయ్స్,byās
six,numeral,ĩొ,cho
sixteen,numeral,Ȏోళఁ,sōḷam ̐
sixty,numeral,Ȏాట్,sāṭ
skin,noun,ఖాȃడ్,khālḍi
slant,verb,Ƿాలుల్,pāllu
slap,noun,Ħాలేపర్  లĦా,gālēpar lagā
sleep,noun,Ƕంద్,nīnd
sleeping,unknown,ȎోĦే,sōgē
slip,noun,రపసన్,rapasan
slit,noun,Ǹాటేĸొ,phāṭēro
slow,noun,ĭీలొ,ḍhīlo
slowly,verb,ĭీలొ,ḍhīlo
smack,verb,దĲేక్,dankē
small,adjective,Ĳాణిక్,nāṇki
small,unknown,boy ĳీకా,pīkā
small,noun,చఁటిక్ఆంĦిళ్,cam̐ṭkiāṅgḷi
small,unknown,girl ĳీకి,pīki
small,unknown,tiny vessel used for oil చĳిట్,capṭi
small,noun,Ĩొటిట్,coṭṭi
small,unknown,water vessel సరవ్,sarva
small,unknown,well with oozing water ĺేĸి,vēri
smallpox,noun,Ǹాయ్ȃగ్,phyālgi
smart,noun,హుఁȎాయ్ĸి,hum̐syāri
smart,noun,ఖూబ్  సూరత్,khūb sūrat
smash,verb,Ǹోడ్,phōḍ
smell,noun,ĺాఁస్,vām̐s
smelling,verb,గంİాĸొ,gandāro
smelting,noun,కొȃమ్,kolmi
smile,verb,ȏఁస్,hām̐s
snap,noun,కాటేర్,kāṭēr
snappy,verb,జȃద్,jaldi
sneezing,noun,Ľింకడ్,siṅkaḍ
snoring,verb,Ǧĸొర్,ghōrro
snowstorm,noun,వĽెĺాĹో  Ƿాణీ,vasevāḷō pāṇī
so,noun,కాఁķకో,kām̐yikō
sob,unknown,హుĳీక్,hupkī
sociable,adjective,మసక్ĸి,maskari
society,noun,జగǳ,jagati
soda,noun,ȎోĬా,sōḍā
soft,adjective,Ħిలొ,gilo
soil,noun,జాగ్,jāg
soil,unknown,దూడ్,dūḍ
solace,noun,మĲాİేర్,manādēr
solely,verb,ǫయాంట్,chiyāṇṭ
solution,noun,గĹొగ్,gaḷgo
solve,noun,తǷాశ్,tapśā
some,adjective,దĽేస్క్,dassēk
some,conjunction,ఉǭజ్,ujji
sometimes,noun,ఏకేక్ Įాķ,ēkēk tāyi
son-in-law,noun,జమాķ,jamāyi
song,noun,Ħీద్,gīd
soon,verb,ఛప్  కో,chapkō
soup,noun,ఫల్  చు,phalcu
sour,noun,ఖాటొ,khāṭo
south,noun,లచ్  మణ్,lac maṇ
sovereign,noun,ĸాజ్,rāj
sow,verb,Ħాడ్,gāḍ
space,unknown,ĸాĶే,rāmē
spade,noun,Ƿార,pāra
speak,verb,పĨార్,pacār
spear,noun,బĸిచ్,barci
spear,noun,కాటేĺాĹోఖడ్,kāṭēvāḷōkhaḍ
spectacles,noun,కాజళ్,kājaḷ
speechless,adjective,గూంĦొ,gūṅgo
spell,noun,మతత్ర్,mattar
sperm,noun,ఇంİిర్యం,indriyaṁ
spherical,adjective,ǦĹోȎాణ్,ghōḷōsāṇ
spice,noun,మȎాలో,masālō
spider,noun,కొĬియా,koḍiyā
spinach,noun,ĺాĬేర్ ĵాǭజ్,vāḍēr bhājji
spiritual,adjective,İేĺేపర్  భకిత్,dēvēpar bhakti
spittle,noun,థూంక్,thūṅk
spoil,adjective,బలాల్,ballā
spoiled,verb,పĬాĺో,paḍāvō
spoken,unknown,word ముంĬేర్ బోȃ,muṇḍēr bōli
spoon,unknown,చంĨా,can̄cā
spoonful,noun,ĨెంĨార్  అĮార్,cen̄cār atrā
sports,noun,రǽత్,ramti
spot,noun,ఇలాకో,ilākō
spray,noun,ఛణక్,chaṇak
spread,noun,Ĩావ్డ్,cvāḍ
spring,noun,ǲȅ,jhōḷi
springtime,noun,మాĦిİాడ్,māgidāḍ
sprinkle,noun,ఛణక్,chaṇak
sprinkled,adjective,ļిĹొĺెĦో,ṣiḷovegō
sprouting,unknown,హుĦాయ్Ȃ,hugyāyō
squeak,verb,Ǭంక్,chīṅk
squeeze,verb,నĨొ,naco
squint,unknown,బాĬో,bāḍō
squirrel,noun,గĸిల్,garli
stab,adjective,Ƿొసడ్,posaḍ
stable,adjective,టకన్,ṭakan
stag,noun,ǩతల,citala
stale,adjective,ǰĲో,jūnō
stalk,noun,ĬాంĬి,ḍāṇḍi
stall,noun,గుǽస్,gumsi
stamina,noun,సతత్,satta
stamp,verb,ఖూంద్,khūnd
stand,noun,జాగ్,jāg
stand,verb,హుబర్,hubar
star,noun,Įాĸా,tārā
stare,unknown,the eyes టమాక్ర్,ṭamkār
start,verb,ǵసర్,nisar
started,verb,ǵకళ్,nikaḷ
starting,unknown,phase ధర్ అĦీడ్యార్,dhar agḍīyār
startle,adjective,చమాక్న్,camkān
startled,adjective,జంజార్Ħొ,jan̄jrāgo
statement,noun,ĺాత్,vāt
stay,unknown,with లారఁ,lāram̐
steep,verb,చĬాĺొ,caḍāvo
steer,noun,ȎాంĬియా,sāṇḍiyā
step,unknown,mother Ȏావ్కేర్,svākēr
stepmother,noun,మాĽి,māsi
stepping,verb,లాత్  Ķేల్,lāt mēl
steps,unknown,ఖĳిత్,khapti
stew,verb,వకాళ్,vakāḷ
stick,adjective,Ƿొసడ్,posaḍ
sticky,noun,ǩకోణ్,cikṇō
still,unknown,do it అǭజ్కర్,ajjikar
sting,noun,ĺాంకొ,vāṅko
stir,verb,హలా,halā
stitch,noun,Ħాంట్,gāṇṭ
stomach,noun,ĳేట్,pēṭ
stone,noun,ĵాట,bhāṭa
stool,noun,ĳీడ,pīḍa
stop,verb,థమాడ్,thamāḍ
stop,noun,నఁȏలǰ,nam̐hālajū
storage,noun,గుǽమ్,gummi
store,unknown,Ħోక్,gōk
storm,noun,ఆంİి అంĦొĹొ,āndi aṅgoḷo
stout,adjective,జాĬొ,jāḍo
stove,verb,చూలో,cūlō
straight,verb,ĭీలొ,ḍhīlo
straight,verb,సూİో,sūdō
strange,adjective,నఁ అన్  జాన్,nam̐ an jān
strangeness,noun,జలమ్,jalam
stream,noun,ĩేǹర్,chēbri
string,noun,Įాంత్,tānt
strip,noun,ĳేడ్,pēḍ
strip,noun,ĩోĬాక్,chōḍkā
stroke,verb,ǪంĮోర్,cīntrō
strong,adjective,మజ్  బూత్,majbūt
strong,noun,బలావ్న్,balvān
structure,noun,తĸిక,tarika
stuck,adjective,అటట్Ħొగ్,aṭṭaggo
stuttering,unknown,Įోǳల్,tōtli
style,noun,తĸిక,tarika
submit,noun,ıార్,dhār
submitting,verb,హĺాలొ  ĺేజొ,havālo vējo
succeeding,noun,ĳేన సǽయార్,pēna samiyār
successor,noun,ఖాĲాద్ǵ,khāndāni
sudden,adjective,ఛఁప్  కేĽి,cham̐pkēsi
suddenly,adjective,జȃద్,jaldi
sugar,noun,సకక్ర్,sakkar
sugar,noun,Ȏాంటా,sāṇṭā
suggest,verb,ఖోజ్   వĮా,khōj vatā
summary,noun,ఒİొడ్,odoḍ
sun,noun,İాĬొ,dāḍo
sunday,proper noun,İిĮావ్ర్,ditvār
sunlight,noun,జోత్,jōt
sunlight,noun,జోత్ /jōt/ deafness  బాయ్ĸొ,byāro
sunny,verb,తĬొక్,taḍko
sunrise,noun,ఝూంచ్,jhūn̄c
suppress,verb,ఖూంద్,khūnd
suppressing,noun,దమన్,daman
surface,adjective,ఉంపĸేర్,umparēr
surrend,noun,హĺాల్,havāl
surroundings,unknown,ఆస్ Ƿాస్,āspās
survive,verb,బంచ్,ban̄c
suspicion,noun,గుమాన్,gumān
sustain,verb,ǵరణ్య్,nirṇay
swallow,verb,గలోజ్,galjō
swap,noun,లేణిగ్ İేణిగ్,lēṇgi dēṇgi
swarm,noun,దళ్,daḷ
sway,verb,బĦా,bagā
swear,verb,ఇమాన్,imān
sweat,noun,పĸిĽిన,parisina
sweater,unknown,గరమ్ కోట్,garam kōṭ
sweating,unknown,ఉకోళ్మాĸేర్,ukḷōmārēr
sweeper,unknown,బాĸేĺాĹో,bārēvāḷō
sweepings,noun,ĸాĽి,rāsi
sweet,adjective,Ǿటొ,mīṭo
sweet,noun,Ǿట్  మటాķ,mīṭmaṭāyi
swell,verb,ఫూలో,phūlō
swig,verb,ĳిȂట్,piyōṭ
swing,noun,హలా,halā
swing,noun,హలా   /halā/ హీంచ్,hīn̄c
swollen,adjective,సూజోగ్,sūjgō
swollen,unknown,belly ఆపర్ Ħొజకొ ĳేట్,āpargojako pēṭ
sword,noun,తలావ్ర్,talvār
symbol,verb,ǩంĮాణి,cintāṇi
table,noun,Ķేజా,mējā
tack,verb,చుంటాడ్,cuṇṭāḍ
tail,noun,పుంǩడ్,pun̄cḍi
tail,noun,పుంǩడ్ /pun̄cḍi/ పూంచĬినఁ,pūn̄caḍinam ̐
tailor,noun,Ķేĸాĺాళ్,mērāvāḷ
take,verb,Ȅయా,līyā
taking,noun,లేలఁ,lēlam̐
taking,noun,రకాȄడ్İిĲో,rakālḍīdinō
tall,adjective,ఉంపర్ఁ,umpram ̐
tamarind,noun,ఆǽల్,āmli
tandem,verb,కూబ్  ఆచ్,kūb āc
tangled,adjective,గుంĮాĦొ,guntāgo
tap,noun,Ĳాలొ,nālo
target,noun,İేకన్,dēkan
taste,verb,Ĩాకన్  İేక్,cākan dēk
tax,noun,రకం,rakaṁ
teacher,noun,గరు,garu
teak,noun,ȎాగుĲా,sāgunā
tear,verb,Ǫర్,cīr
tearing,noun,Ǫర్,cīr
tears,noun,ȏఁసు,hām̐su
tell,verb,కెĸా  /kerā/ making to hatch  Ľేĺేన్ బెȎాĸేర్,sēvēn besārēr
tell,verb,కఁ,kam̐
tell,unknown,briefly మజ కఁ,maja kam ̐
tell,unknown,in detail ఖోళన్ కఁ,khōḷan kam ̐
teller,noun,కేĺాĹో,kēvāḷō
telugu,proper noun,Įెలుగు,telugu
temperate,adjective,వĨేచ్ĸొ,vaccēro
temple,noun,İేవళ్,dēvaḷ
temporary,adjective,ఘĬికెȎారు,ghaḍikesāru
ten,numeral,దస్,das
tender,noun,ǩగురు,ciguru
term,noun,Įాణు,tāṇu
terror,noun,చమక్,camak
tether,noun,ĦాĹా,gāḷā
than,unknown,all Ľేǳ,sēti
that,noun,ఊ,ū
that,unknown,side ఓȇడ్,ōvḍi
thatch,verb,ĩాప్,chāp
thaw,verb,Ħాళ్,gāḷ
their,unknown,ఉందూర్,undūr
then,verb,జనన్,janna
there,verb,ఒతత్ఁ,ottam̐
therein,verb,ఓమా,ōmā
thereupon,verb,ĭైఁ ĭైఁĽి,ḍhaim ̐ ḍhaim ̐si
these,noun,ķే,yē
they,unknown,ఓజ్,ōj
they,verb,రచఁ,racam ̐
thick,adjective,ǩకోణ్,cikṇō
thickly,verb,జాĬొజట్,jāḍojaṭ
thief,noun,Ĩొటిట్,coṭṭi
thigh,noun,జాంĦాళ్,jāṅgḷā
thin,adjective,ǷాĮోళ్,pātḷō
thinking,noun,కేలేర్,kēlēr
thinking,unknown,about కెలెĸొ,kelero
thirst,noun,తరస్,taras
thirsty,adjective,తరస్,taras
thirteen,numeral,Įేరఁ,tēram̐
thirty,numeral,Ǵస్,tīs
this,noun,ఈ,ī
this,noun,ఆజ్,āj
this,unknown,one only ఈజ్,īj
this,verb,ఏవ్  Ĭి,ēvḍi
thorny,noun,ĭీĸా,ḍhīrā
those,noun,ఓ,ō
thought,noun,ఖాయ్ల్,khyāl
thousand,numeral,బĦా,bagā
thrash,verb,మార్,mār
thread,noun,İోర,dōra
thread,unknown,worn by Hindu male on waist కణ్ İోĸో,kaṇdōrō
three,numeral,Ǵన్,tīn
throat,noun,Ȏాంİొ,sāndo
throw,noun,Ĵెంకాķేర్,pheṅkāyēr
throwing,noun,ధూంక్,dhūṅk
thunder,verb,గరజ్  ĸొ,garajro
thursday,proper noun,వరస్  పత్,varaspat
thus,noun,ఏర్  ǯ,ērju
ti/;,noun,Įాకత్,tākat
tide,verb,తడ,taḍa
tiger,noun,జĲావర్,janāvar
tighten,verb,కస్,kas
tile,noun,īికిర్,ṭhikri
till,verb,ఆంగజ్,āṅgaj
timber,unknown,లకĬి,lakaḍi
time,noun,ఘĬియా,ghaḍiyā
tinge,noun,ǼĲొరంగ్,bhīnoraṅg
tip,noun,కొĲొĸా,konorā
tired,verb,ȏĸొగ్,hārgo
title,noun,పురȎాక్ర్,puraskār
to,verb,Ȏామ్,sām
to,verb,ĸాస్,rās
to,verb,అటక్,aṭka
to,verb,అĮాయ్Ĩార్,atyācār
to,noun,జోకేర్,jōkēr
to,verb,చూంటన్  ĸేర్,cūṇṭan rēr
to,verb,ĺేనఁ,vēnam ̐
to,verb,బదĲామ్  కర్,badanām kar
to,noun,బాĹేనఁ,bāḷēnam ̐
to,verb,ఢఁķకర్,ḍham̐yikar
to,unknown,continue ఆంగఁ బĬేĸొ,āṅgam ̐ baḍēro
to,verb,లప్  జొ,lapjo
to,verb,అంకిత్ కర్,aṅkit kar
to,verb,ఘణో  కర్,ghaṇō kar
to,verb,లాĹే  చుĺావఁ,lāḷē cuvāvam ̐
to,verb,ĺాయ్Ħే,vyāgē
to,verb,వస్  జొ,vasjo
to,verb,భూలాĬి పడ్  జాķేర్,bhūlāḍi paḍjāyēr
to,noun,హటా,haṭā
to,verb,Ȏాప్  కర్,sāpkar
to,unknown,give a name Ĳామ్ ǷాĬేర్,nām pāḍēr
to,noun,వదĦో,vadagō
to,verb,ఘాల్,ghāl
to,verb,భĹేనఁ,bhaḷēnam ̐
to,noun,మూĹో  గూంత్,mūḷō gūnt
to,verb,Ĳౌసన్,nausan
to,verb,ǩĸార్,cirrā
to,noun,థమ్,tham
to,noun,Ĩాల్,cāl
to,verb,కేȇడ్,kēvḍi
today,noun,ఆజ్,āj
tomato,noun,ĵేజార్,bhējrā
tomb,noun,Ħోĸి,gōri
tombstone,unknown,మȎాణేర్ బాట,masāṇērbāṭa
tomorrow,noun,సĺార్,savār
tongue,noun,Ǯబ్,jīb
tooth,unknown,İాంత్,dānt
toothpick,noun,İాంతణ్,dāntaṇ
torch,noun,కోల,kōla
torn,verb,Ǹాటేĸొ,phāṭēro
torrent,noun,ıార్,dhār
tortoise,noun,కాబొజ్,kābjo
torture,noun,ĺేల ĵాĺేటి,vēla bhāvēṭi
total,noun,Ȏాĸి,sāri
touch,verb,Ǭప్,chīp
touch,verb,Ǭప్  /chīp/ లాĦో,lāgō
towel,noun,తుĺాల,tuvāla
traction,noun,ఖాయ్ంĨేర్,khyān ̄cēr
tradition,noun,ఇĬిత్,iḍti
traditional,noun,ఢంగ్,ఇĬిత్
traditional,noun,İీȂఁ,dīyōm ̐
traditional,noun,ȏఁȎోల్,hām̐slō
training,noun,ఛĳె Ľికాయర్,chape sikāyar
trample,verb,ఖుంద్  Ĳాక్,khundnāk
transfer,unknown,తĺాదల్,tavādal
trap,noun,ఫంİొ,phando
treat,verb,ఢఁķకిİొ,ḍham̐yikido
treaty,noun,సులȏ,sulahā
trench,noun,ఖంద్  కం,khandkaṁ
trend,noun,తĸిక,tarika
tribal,adjective,బంజార,ban̄jāra
tribe,verb,ǷాĬా,pāḍā
trick,noun,హుǷామ్,hupām
trip,noun,జాతర,jātara
trouble,noun,ఆĳిత్,āpti
trousers,noun,Ĵైంట్,phaiṇṭ
trout,noun,కంటార్,kaṇṭrā
true,verb,ȎాĽిస్,sāssi
truss,noun,కĨోటి,kacōṭi
tuesday,proper noun,మంగళ్  ĺార్,maṅgaḷ vār
tumble,verb,రĬొత్ పĬొగ్,raḍto paḍgo
tumour,noun,గడడ్,gaḍḍa
turban,noun,రూమాల్,rūmāl
turmeric,unknown,హళద్,haḷad
turtle,noun,కాబొజ్,kābjo
twenty,numeral,Ȉస్,vīs
twist,unknown,Ķేళ్,mēḷ
twisted,unknown,వĬి ఘȃఘలాȂ,vaḍi ghalighalāyō
two,numeral,İి,di
twofold,noun,İీవణా,dīvaṇā
tying,noun,మూĹో  గూంత్,mūḷō gūnt
tying,unknown,the edges ǷాĹే ĵాంİేĸో,pāḷē bhāndērō
umbrella,noun,ఛǳర్,chatri
unable,unknown,to get ȃİోకోǵ ǰ,lidōkōni jū
unable,verb,ȎోంĨెకొǵ,sōn̄cekoni
unbeatable,unknown,ఆడం ĩేǵ,āḍaṁ chēni
unbound,adjective,ఛూటొ,chūṭo
uncle,noun,మామ,māma
underground,unknown,science జǾమ్ĸో Ļాసత్ర్ం,jammīrō śāstraṁ
underneath,adjective,తళ్ 1,taḷ
understood,adjective,అİోడచ్జకొ,adōḍcajako
understood,adjective,అİోడచ్జకొ   /adōḍcajako/  uneven  ఖాంĨా  ఖొబా,khān̄cā khobā
unfair,adjective,అǵయాķ,aniyāyi
uniformly,adjective,ఎకక్జ్,ekkaj
universe,noun,జగǳ,jagati
unmarried,noun,కుఁĺాĸి,kum̐vāri
unmarried,noun,కుఁĺాĸో,kum̐vārō
unmuffle,unknown,బుĨొన్ కాడ్,bucno kāḍ
unnecessary,adjective,Ĩాķేǵ,cāyēni
unripe,unknown,mango ఆంబా,āmbā
until,verb,ఒĮెత్Įాణు,ottetāṇu
untouched,adjective,చూంటేǵ,cūṇṭēni
unwashed,adjective,లగలేడ్,lagalḍē
upon,verb,ఊంపర్,ūmpar
upper,unknown,layer Ƿొటుట్,poṭṭu
upper,unknown,one ఉంĨేర్,un̄cēr
uppermost,adjective,ఖూబ్ఆచ్,khūbāc
uproar,noun,బలాడ్ķేర్,balḍāyēr
uproot,verb,హలా,halā
upstream,verb,ĺాయ్ĸోజేర్ సమన్క్,vyārōjērsamnak
urgency,verb,దĲేక్,dankē
urinated,verb,మూİిద్Ĳో,mūddinō
urine,noun,మూత్,mūt
urine,adjective,ĸాబొడ్,rābḍo
used,noun,కిİొజకొ,kidojako
useless,adjective,నకామ్,nakām
utensil,noun,ĦిĲాయ్,ginyā
uvula,noun,కాగ్  లా,kāglā
vacant,unknown,īాల్,ṭhāl
vaccinate,verb,టికాల్  మార్,ṭikāl mār
valley,noun,ఖోబొ,khōbo
value,noun,ఖీమత్,khīmat
value,noun,ఖీమత్  /khīmat/  İామ్,dām
vandalize,verb,ఖులాĲాక్,khulānāk
vanish,verb,బూĬోజ్,būḍjō
vas/;,noun,భరప్,bharap
vaḷā/,adjective,దĽేస్క్,dassēk
vegetables,noun,తĸాక్ĸి,tarkāri
vein,noun,నస్,nas
venom,noun,దĺా,davā
vent,noun,ĺేజ్,vēj
ventricle,noun,ఘర్,ghar
verb,verb,మాĸోల్,mārlō
verse,noun,కĬి,kaḍi
vertical,adjective,హూబ్,hūb
very,adjective,అȎామ్న్,asmān
very,verb,జాǷాప్,jāppā
very,adjective,ఆĨోచ్Ȏొ,āccōso
vessel,noun,టోకణి,ṭōkaṇi
vex,noun,కటాĹొ,kaṭāḷo
via,verb,Ǵ,tī
vicar,noun,బదల్,badal
vicinity,noun,ఢఁķĸొ,ḍham̐yiro
victim,noun,ıోకబాజ్,dhōkabāj
view,noun,నంజర్,nan̄jar
violence,noun,మాĸేర్,mārēr
viper,unknown,gourd చĸిచ్ంĬా,carciṇḍā
visible,adjective,İికావజకో,dikāvajakō
vision,unknown,నజర్,najar
voice,noun,Ǧగ్,ghōg
volcanoes,noun,అంĦాĸేĸో పȏడ్,aṅgārērō pahāḍ
vomit,verb,Ĭాకణిణ్,ḍākaṇṇi
vote,noun,ఓట్,ōṭ
vow,noun,Ȏావ్గన్,svāgan
vēgō/;,adjective,ĺేĦి,vēgi
wage,verb,Ĩాల్,cāl
wager,noun,ĸాǭ,rāji
waist,unknown,కడ్,kaḍ
waive,verb,ĩోడ్,chōḍ
wake,noun,జాĦారణ్,jāgāraṇ
walk,noun,Ĩాల్,cāl
walking,unknown,stick టేకన్ Ĩాలేర్ లకీడ్,ṭēkan cālēr lakḍī
wall,noun,İిĺార్,divār
wan,verb,ĭిలోభస్,ḍhilōbhas
wander,verb,భులాటి పĬొగ్,bhulāṭi paḍgo
want,verb,చుĲేల్ర్,cunlēr
war,noun,ĺాయ్ర్,vyār
warn,verb,చమాక్న్,camkān
wash,noun,ıొĲాకేర్,dhonākēr
washer,noun,ıోǹ,dhōbi
waste,adjective,నకామ్,nakām
watch,noun,కాȇల్,kāvli
watchman,noun,Ĩౌకీİార్,caukīdār
water,noun,Ħాలా,gālā
water,noun,Ƿాణీ,pāṇī
waterfall,noun,ĸేȃక్,rēlki
watermelon,noun,తరూబ్జ,tarbūja
watery,adjective,ǻĲోఛజకో,bhinōchajakō
wave,noun,ఝĦోళ్,jhagḷō
wavy,adjective,నవన్  ఛఁ,navan cham ̐
wax,noun,మాయ్ణ్,myāṇ
way,noun,ĺాట్,vāṭ
we,noun,ఆపణ్,āpaṇ
weak,adjective,బĲా  Įాకేత్ĸొ,banā tāktēro
wealth,unknown,కమాķ,kamāyi
weapon,noun,హĮాయ్ర్,hatyār
wear,noun,Ƿాయ్ĸేర్,pyārēr
weathered,adjective,అటక్   Ħొ,aṭak go
weave,unknown,గూంత్,gūnt
weaving,noun,గుంĮేర్,guntēr
wedding,unknown,celebration టేĹో,ṭēḷō
wednesday,proper noun,బİావ్ర్,badvār
weeds,noun,కలప్,kalap
weight,noun,Įోలేర్,tōlēr
well,noun,కూȂ,kūyō
west,noun,ఊంĨాల్,ūn̄cāl
wet,verb,పదన్,padan
what,unknown,కాఁķ,kām̐yi
wheat,adjective,ఘౌఁ,ghaum ̐
wheel,noun,Ħిరర్,girra
whelp,verb,జణేర్,jaṇēr
where,noun,కతత్ఁ,kattam ̐
whinny,verb,గలేక్ĸొ,galkēro
whip,unknown,Ĩాఁǿట్,cām̐mṭo
whirlpool,adjective,అంĦోĹొ,aṅgōḷo
whirlwind,noun,అంĦొĹో,aṅgoḷō
whisk,verb,ఝడ్  కార్,jhaḍ kār
whisper,noun,ఘూఁస్  ఘూఁస్,ghūm̐s ghūm ̐s
whistle,noun,Ľీంటి,sīṇṭi
white,adjective,ıావ్Ĺో,dhvāḷō
whiteness,adjective,ıావ్Ĺో,dhvāḷō
who,noun,కూణ్,kūṇ
whore,verb,కǪన్,kacnī
whose,unknown,one is this కేర్,kēr
why,verb,కĽేస్నఁ,kassēnam ̐
wick,noun,Ħామ్,gām
widow,noun,ĸాండ్,rāṇḍ
wife,noun,Ħావ్ణిణ్,gvāṇṇi
will,noun,ȈలుĲామా,vīlunāmā
will,noun,ȈలుĲామా  /vīlunāmā/  హుఁస్,hum̐s
will,verb,రచఁ,racam ̐
willing,verb,సమమ్త్,sammat
wilt,verb,ȏĸొగ్,hārgo
win,verb,ǮĮేĸొ,jītēro
window,noun,కిĬికి,kiḍiki
wing,noun,Ƿొంకొడ,poṅkoḍa
winnow,unknown,grain వĸాĬేర్,varāḍēr
winter,noun,ȋఁయాĹో,śim̐yāḷō
wish,verb,మాంĦేర్,māṅgēr
with,verb,లారఁ,lāram̐
with,unknown,carelessness అటకేళ్ǳ ĩేǵజకొ,aṭakḷēti chēnijako
with,unknown,discipline మలాజేǳ,malājēti
with,unknown,hunger భూకేǳ,bhūkēti
with,unknown,interest హట్,haṭ
with,noun,ķేǳ,yēti
withdrawal,noun,ȏటొలేర్,hāṭolēr
within,verb,మాķజ్,māyij
without,noun,īాలొ,నకామ్
without,unknown,any similarity ĵేద్ ĩేǵǯ,bhēdchēniju
without,unknown,any worry బĲా రంİి,banā randi
without,noun,హలేǵǰఁ,halēnijūm ̐
without,verb,కోǵ,kōni
witness,noun,గĺాķ,gavāyi
wizard,noun,భకత్,bhakat
wolf,noun,ĵేĬియా,bhēḍiyā
women,noun,కావ్Ĭి,kvāḍi
woo,verb,లాడ్  కĸా,lāḍ karā
wood,noun,కాకొటి,kākoṭi
wood,unknown,cutter రంǷాయ్,rampyā
wooden,noun,Ĩెకాక్ర్  సందుక్,cekkār sanduk
wooden,noun,ఖిȃల్,khilli
wooden,unknown,post ఖూంటా,khūṇṭā
wool,noun,ఊన్,ūn
word,noun,ĺాజా,vājā
work,noun,కామ్,kām
worker,noun,బాఁయాఁ,bām̐yām̐
working,noun,బాఁయాఁ,bām̐yām̐
works,noun,రచన,racana
world,noun,జగత్,jagat
worn,adjective,Ƿాయ్రజకణో,pyārajakaṇō
worry,verb,కటాĹొ,kaṭāḷo
worth,noun,Įాహత్,tāhat
wound,noun,ఘావ్,ghāv
wound,noun,అంĦాĸేర్ ఘావ్,aṅgārēr ghāv
wreck,verb,Ǹోడ్,phōḍ
wretch,noun,బĲాగĮేĸొ,banāgatēro
wrist,noun,ముకిక్,mukki
writing,unknown,లకణి,lakaṇi
wrong,noun,ఖĸాప్,kharāp
yam,noun,సకక్ర్  గంద్,sakkar gand
yard,noun,కొటట్ం,koṭṭaṁ
yawn,verb,బĦాķ  మార్,bagāyi mār
year,noun,వరస్,varas
yellow,unknown,colour ĳిĹొరంగ్,piḷoraṅg
yes,verb,ȏవఁ,hāvam ̐
yesterday,noun,కాల్,kāl
